game_id,match_id,match_format,match_game_number,mode,queue_id,queue_name,ranked,season_id,season_name,started_at,ended_at,duration_seconds,turns,result,end_reason,your_player,went_first,your_lore,opp_lore,mmr_before,mmr_after,mmr_delta,is_placement,placement_number,your_user_id,your_deck_id,your_deck_colors,your_decklist,opp_display_name,opp_guest,opp_is_bot,opp_deck_colors,replay_id,replay_filename,replay_url,gamelog_id,gamelog_filename,gamelog_url
019f07eb-2f42-7cd6-a7d4-3ae57b73415c,,bo1,,matchmaking,core-bo1,Core Set 12 BO1,true,,Core BO1 - Set 12,2026-06-27T07:11:21.430Z,2026-06-27T07:15:25.944Z,245,9,win,lore,1,true,20,0,1589,1605,16,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019ea3db-9e45-747e-90dc-a7e0cef3c845,Amber/Emerald,"[{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":4},{""cardId"":""11-11"",""count"":1},{""cardId"":""11-20"",""count"":4},{""cardId"":""11-206"",""count"":4},{""cardId"":""12-26"",""count"":2},{""cardId"":""12-86"",""count"":4},{""cardId"":""3-D23-3"",""count"":3},{""cardId"":""4-95"",""count"":3},{""cardId"":""5-100"",""count"":2},{""cardId"":""6-2"",""count"":4},{""cardId"":""6-73"",""count"":1},{""cardId"":""7-10"",""count"":4},{""cardId"":""7-212"",""count"":4},{""cardId"":""7-28"",""count"":2},{""cardId"":""8-15"",""count"":4},{""cardId"":""8-205"",""count"":4},{""cardId"":""9-206"",""count"":4},{""cardId"":""9-78"",""count"":4}]",InkD - Cortex,false,false,Amethyst/Sapphire,019f07eb-2f54-72a6-bb40-f3e879b8889a,019f07eb-2f42-7cd6-a7d4-3ae57b73415c_p1.replay.gz,https://duels.ink/r/019f07eb-2f54-72a6-bb40-f3e879b8889a,019f07eb-2f42-7cd6-a7d4-3ae57b73415c,019f07eb-2f42-7cd6-a7d4-3ae57b73415c.logs.gz,https://duels.ink/g/019f07eb-2f42-7cd6-a7d4-3ae57b73415c
019f07e0-95a8-7a4d-a091-f06c1e5e23ab,,bo1,,matchmaking,core-bo1,Core Set 12 BO1,true,,Core BO1 - Set 12,2026-06-27T06:59:46.739Z,2026-06-27T07:10:30.668Z,644,12,win,concede,1,true,9,9,1572,1589,17,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019f0580-e508-7a1d-a315-cfbe47663dcd,Amber/Ruby,"[{""cardId"":""1-113"",""count"":2},{""cardId"":""1-130"",""count"":1},{""cardId"":""10-104"",""count"":3},{""cardId"":""10-123"",""count"":4},{""cardId"":""10-125"",""count"":2},{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":2},{""cardId"":""10-29"",""count"":2},{""cardId"":""10-31"",""count"":4},{""cardId"":""10-32"",""count"":1},{""cardId"":""11-104"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""11-112"",""count"":3},{""cardId"":""11-117"",""count"":3},{""cardId"":""11-122"",""count"":4},{""cardId"":""11-134"",""count"":3},{""cardId"":""11-225"",""count"":4},{""cardId"":""11-32"",""count"":2},{""cardId"":""2-120"",""count"":1},{""cardId"":""2-31"",""count"":2},{""cardId"":""4-123"",""count"":2},{""cardId"":""4-128"",""count"":2},{""cardId"":""4-132"",""count"":1},{""cardId"":""6-124"",""count"":3}]",ELIO,false,false,Amber/Emerald,019f07e0-95b2-7b98-9912-4ab4cc725bba,019f07e0-95a8-7a4d-a091-f06c1e5e23ab_p1.replay.gz,https://duels.ink/r/019f07e0-95b2-7b98-9912-4ab4cc725bba,019f07e0-95a8-7a4d-a091-f06c1e5e23ab,019f07e0-95a8-7a4d-a091-f06c1e5e23ab.logs.gz,https://duels.ink/g/019f07e0-95a8-7a4d-a091-f06c1e5e23ab
019f05b7-6449-7aa6-9328-23f265fc69dd,,bo1,,matchmaking,core-bo1,Core Set 12 BO1,true,,Core BO1 - Set 12,2026-06-26T20:55:32.692Z,2026-06-26T21:06:55.694Z,683,13,win,concede,2,false,10,12,1560,1572,12,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019f0580-e508-7a1d-a315-cfbe47663dcd,Amber/Ruby,"[{""cardId"":""1-113"",""count"":2},{""cardId"":""1-130"",""count"":1},{""cardId"":""10-104"",""count"":3},{""cardId"":""10-123"",""count"":4},{""cardId"":""10-125"",""count"":2},{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":2},{""cardId"":""10-29"",""count"":2},{""cardId"":""10-31"",""count"":4},{""cardId"":""10-32"",""count"":1},{""cardId"":""11-104"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""11-112"",""count"":3},{""cardId"":""11-117"",""count"":3},{""cardId"":""11-122"",""count"":4},{""cardId"":""11-134"",""count"":3},{""cardId"":""11-225"",""count"":4},{""cardId"":""11-32"",""count"":2},{""cardId"":""2-120"",""count"":1},{""cardId"":""2-31"",""count"":2},{""cardId"":""4-123"",""count"":2},{""cardId"":""4-128"",""count"":2},{""cardId"":""4-132"",""count"":1},{""cardId"":""6-124"",""count"":3}]",Jim_CC_GG,false,false,Amber/Ruby,019f05b7-6454-7520-ab10-edf54513053b,019f05b7-6449-7aa6-9328-23f265fc69dd_p2.replay.gz,https://duels.ink/r/019f05b7-6454-7520-ab10-edf54513053b,019f05b7-6449-7aa6-9328-23f265fc69dd,019f05b7-6449-7aa6-9328-23f265fc69dd.logs.gz,https://duels.ink/g/019f05b7-6449-7aa6-9328-23f265fc69dd
019f05b0-5005-7cd8-a161-e5c73f743b1e,,bo1,,matchmaking,core-bo1,Core Set 12 BO1,true,,Core BO1 - Set 12,2026-06-26T20:47:48.751Z,2026-06-26T20:55:23.280Z,455,11,win,concede,2,false,7,7,1549,1560,11,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019f0580-e508-7a1d-a315-cfbe47663dcd,Amber/Ruby,"[{""cardId"":""1-113"",""count"":2},{""cardId"":""1-130"",""count"":1},{""cardId"":""10-104"",""count"":3},{""cardId"":""10-123"",""count"":4},{""cardId"":""10-125"",""count"":2},{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":2},{""cardId"":""10-29"",""count"":2},{""cardId"":""10-31"",""count"":4},{""cardId"":""10-32"",""count"":1},{""cardId"":""11-104"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""11-112"",""count"":3},{""cardId"":""11-117"",""count"":3},{""cardId"":""11-122"",""count"":4},{""cardId"":""11-134"",""count"":3},{""cardId"":""11-225"",""count"":4},{""cardId"":""11-32"",""count"":2},{""cardId"":""2-120"",""count"":1},{""cardId"":""2-31"",""count"":2},{""cardId"":""4-123"",""count"":2},{""cardId"":""4-128"",""count"":2},{""cardId"":""4-132"",""count"":1},{""cardId"":""6-124"",""count"":3}]",ValiantKoala,false,false,Emerald/Sapphire,019f05b0-500e-76b7-981f-802fae78bb94,019f05b0-5005-7cd8-a161-e5c73f743b1e_p2.replay.gz,https://duels.ink/r/019f05b0-500e-76b7-981f-802fae78bb94,019f05b0-5005-7cd8-a161-e5c73f743b1e,019f05b0-5005-7cd8-a161-e5c73f743b1e.logs.gz,https://duels.ink/g/019f05b0-5005-7cd8-a161-e5c73f743b1e
019f05a9-16bc-7391-bb0d-e3b8e596d8b7,,bo1,,matchmaking,core-bo1,Core Set 12 BO1,true,,Core BO1 - Set 12,2026-06-26T20:39:55.331Z,2026-06-26T20:47:40.910Z,466,18,loss,lore,1,false,2,21,1561,1549,-12,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019f0580-e508-7a1d-a315-cfbe47663dcd,Amber/Ruby,"[{""cardId"":""1-113"",""count"":2},{""cardId"":""1-130"",""count"":1},{""cardId"":""10-104"",""count"":3},{""cardId"":""10-123"",""count"":4},{""cardId"":""10-125"",""count"":2},{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":2},{""cardId"":""10-29"",""count"":2},{""cardId"":""10-31"",""count"":4},{""cardId"":""10-32"",""count"":1},{""cardId"":""11-104"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""11-112"",""count"":3},{""cardId"":""11-117"",""count"":3},{""cardId"":""11-122"",""count"":4},{""cardId"":""11-134"",""count"":3},{""cardId"":""11-225"",""count"":4},{""cardId"":""11-32"",""count"":2},{""cardId"":""2-120"",""count"":1},{""cardId"":""2-31"",""count"":2},{""cardId"":""4-123"",""count"":2},{""cardId"":""4-128"",""count"":2},{""cardId"":""4-132"",""count"":1},{""cardId"":""6-124"",""count"":3}]",TNP_NickBerthold,false,false,Amethyst/Ruby,019f05a9-16c2-730e-a2f7-51109e00a09e,019f05a9-16bc-7391-bb0d-e3b8e596d8b7_p1.replay.gz,https://duels.ink/r/019f05a9-16c2-730e-a2f7-51109e00a09e,019f05a9-16bc-7391-bb0d-e3b8e596d8b7,019f05a9-16bc-7391-bb0d-e3b8e596d8b7.logs.gz,https://duels.ink/g/019f05a9-16bc-7391-bb0d-e3b8e596d8b7
019f059a-684d-7ca7-9952-864d8e7f4c88,,bo1,,matchmaking,core-bo1,Core Set 12 BO1,true,,Core BO1 - Set 12,2026-06-26T20:23:53.171Z,2026-06-26T20:39:38.425Z,945,23,loss,concede,1,true,12,17,1570,1561,-9,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019f0580-e508-7a1d-a315-cfbe47663dcd,Amber/Ruby,"[{""cardId"":""1-113"",""count"":2},{""cardId"":""1-130"",""count"":1},{""cardId"":""10-104"",""count"":3},{""cardId"":""10-123"",""count"":4},{""cardId"":""10-125"",""count"":2},{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":2},{""cardId"":""10-29"",""count"":2},{""cardId"":""10-31"",""count"":4},{""cardId"":""10-32"",""count"":1},{""cardId"":""11-104"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""11-112"",""count"":3},{""cardId"":""11-117"",""count"":3},{""cardId"":""11-122"",""count"":4},{""cardId"":""11-134"",""count"":3},{""cardId"":""11-225"",""count"":4},{""cardId"":""11-32"",""count"":2},{""cardId"":""2-120"",""count"":1},{""cardId"":""2-31"",""count"":2},{""cardId"":""4-123"",""count"":2},{""cardId"":""4-128"",""count"":2},{""cardId"":""4-132"",""count"":1},{""cardId"":""6-124"",""count"":3}]",redpater,false,false,Amethyst/Ruby,019f059a-6852-718e-874e-0eba244e2964,019f059a-684d-7ca7-9952-864d8e7f4c88_p1.replay.gz,https://duels.ink/r/019f059a-6852-718e-874e-0eba244e2964,019f059a-684d-7ca7-9952-864d8e7f4c88,019f059a-684d-7ca7-9952-864d8e7f4c88.logs.gz,https://duels.ink/g/019f059a-684d-7ca7-9952-864d8e7f4c88
019f0594-ade8-738c-bf49-71ebf93454b9,,bo1,,matchmaking,core-bo1,Core Set 12 BO1,true,,Core BO1 - Set 12,2026-06-26T20:17:37.774Z,2026-06-26T20:23:09.033Z,331,7,win,concede,1,false,10,17,1562,1570,8,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019f0580-e508-7a1d-a315-cfbe47663dcd,Amber/Ruby,"[{""cardId"":""1-113"",""count"":2},{""cardId"":""1-130"",""count"":1},{""cardId"":""10-104"",""count"":3},{""cardId"":""10-123"",""count"":4},{""cardId"":""10-125"",""count"":2},{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":2},{""cardId"":""10-29"",""count"":2},{""cardId"":""10-31"",""count"":4},{""cardId"":""10-32"",""count"":1},{""cardId"":""11-104"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""11-112"",""count"":3},{""cardId"":""11-117"",""count"":3},{""cardId"":""11-122"",""count"":4},{""cardId"":""11-134"",""count"":3},{""cardId"":""11-225"",""count"":4},{""cardId"":""11-32"",""count"":2},{""cardId"":""2-120"",""count"":1},{""cardId"":""2-31"",""count"":2},{""cardId"":""4-123"",""count"":2},{""cardId"":""4-128"",""count"":2},{""cardId"":""4-132"",""count"":1},{""cardId"":""6-124"",""count"":3}]",monty,false,false,Amethyst/Emerald,019f0594-adee-7408-947e-69c86ea47182,019f0594-ade8-738c-bf49-71ebf93454b9_p1.replay.gz,https://duels.ink/r/019f0594-adee-7408-947e-69c86ea47182,019f0594-ade8-738c-bf49-71ebf93454b9,019f0594-ade8-738c-bf49-71ebf93454b9.logs.gz,https://duels.ink/g/019f0594-ade8-738c-bf49-71ebf93454b9
019f058e-61b4-790a-a113-4f9d6bcaf6d5,,bo1,,matchmaking,core-bo1,Core Set 12 BO1,true,,Core BO1 - Set 12,2026-06-26T20:10:45.050Z,2026-06-26T20:17:24.354Z,399,10,loss,lore,1,false,2,20,1573,1562,-11,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019f0580-e508-7a1d-a315-cfbe47663dcd,Amber/Ruby,"[{""cardId"":""1-113"",""count"":2},{""cardId"":""1-130"",""count"":1},{""cardId"":""10-104"",""count"":3},{""cardId"":""10-123"",""count"":4},{""cardId"":""10-125"",""count"":2},{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":2},{""cardId"":""10-29"",""count"":2},{""cardId"":""10-31"",""count"":4},{""cardId"":""10-32"",""count"":1},{""cardId"":""11-104"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""11-112"",""count"":3},{""cardId"":""11-117"",""count"":3},{""cardId"":""11-122"",""count"":4},{""cardId"":""11-134"",""count"":3},{""cardId"":""11-225"",""count"":4},{""cardId"":""11-32"",""count"":2},{""cardId"":""2-120"",""count"":1},{""cardId"":""2-31"",""count"":2},{""cardId"":""4-123"",""count"":2},{""cardId"":""4-128"",""count"":2},{""cardId"":""4-132"",""count"":1},{""cardId"":""6-124"",""count"":3}]",Makropylapid,false,false,Emerald/Sapphire,019f058e-61ba-7a53-8d44-ec86273104f1,019f058e-61b4-790a-a113-4f9d6bcaf6d5_p1.replay.gz,https://duels.ink/r/019f058e-61ba-7a53-8d44-ec86273104f1,019f058e-61b4-790a-a113-4f9d6bcaf6d5,019f058e-61b4-790a-a113-4f9d6bcaf6d5.logs.gz,https://duels.ink/g/019f058e-61b4-790a-a113-4f9d6bcaf6d5
019f0583-c29a-7ba9-93e8-8a480bc2d5c8,,bo1,,matchmaking,core-bo1,Core Set 12 BO1,true,,Core BO1 - Set 12,2026-06-26T19:59:08.970Z,2026-06-26T20:10:37.221Z,688,17,loss,lore,1,false,10,21,1591,1573,-18,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019f0580-e508-7a1d-a315-cfbe47663dcd,Amber/Ruby,"[{""cardId"":""1-113"",""count"":2},{""cardId"":""1-130"",""count"":1},{""cardId"":""10-104"",""count"":3},{""cardId"":""10-123"",""count"":4},{""cardId"":""10-125"",""count"":2},{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":2},{""cardId"":""10-29"",""count"":2},{""cardId"":""10-31"",""count"":4},{""cardId"":""10-32"",""count"":1},{""cardId"":""11-104"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""11-112"",""count"":3},{""cardId"":""11-117"",""count"":3},{""cardId"":""11-122"",""count"":4},{""cardId"":""11-134"",""count"":3},{""cardId"":""11-225"",""count"":4},{""cardId"":""11-32"",""count"":2},{""cardId"":""2-120"",""count"":1},{""cardId"":""2-31"",""count"":2},{""cardId"":""4-123"",""count"":2},{""cardId"":""4-128"",""count"":2},{""cardId"":""4-132"",""count"":1},{""cardId"":""6-124"",""count"":3}]",POLAR,false,false,Emerald/Sapphire,019f0583-c2a9-72b3-9073-f5b9fdbac82c,019f0583-c29a-7ba9-93e8-8a480bc2d5c8_p1.replay.gz,https://duels.ink/r/019f0583-c2a9-72b3-9073-f5b9fdbac82c,019f0583-c29a-7ba9-93e8-8a480bc2d5c8,019f0583-c29a-7ba9-93e8-8a480bc2d5c8.logs.gz,https://duels.ink/g/019f0583-c29a-7ba9-93e8-8a480bc2d5c8
019f047c-2b0f-7881-8059-215dfcf7b234,019f047a-9922-7e00-b22e-c132afb27bfb,bo3,2,matchmaking,core-bo3,Core Set 12 BO3,true,,Core BO3 - Set 12,2026-06-26T15:11:14.192Z,2026-06-26T15:11:31.094Z,17,1,loss,concede,1,,0,0,1449,1442,-7,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019ea3db-9e45-747e-90dc-a7e0cef3c845,Amber/Emerald,"[{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":4},{""cardId"":""11-11"",""count"":1},{""cardId"":""11-20"",""count"":4},{""cardId"":""11-206"",""count"":4},{""cardId"":""12-26"",""count"":2},{""cardId"":""12-86"",""count"":4},{""cardId"":""3-D23-3"",""count"":3},{""cardId"":""4-95"",""count"":3},{""cardId"":""5-100"",""count"":2},{""cardId"":""6-2"",""count"":4},{""cardId"":""6-73"",""count"":1},{""cardId"":""7-10"",""count"":4},{""cardId"":""7-212"",""count"":4},{""cardId"":""7-28"",""count"":2},{""cardId"":""8-15"",""count"":4},{""cardId"":""8-205"",""count"":4},{""cardId"":""9-206"",""count"":4},{""cardId"":""9-78"",""count"":4}]",Hawkeye,false,false,Ruby/Sapphire,,,,019f047c-2b0f-7881-8059-215dfcf7b234,019f047c-2b0f-7881-8059-215dfcf7b234.logs.gz,https://duels.ink/g/019f047c-2b0f-7881-8059-215dfcf7b234
019f047a-9922-7e00-b22e-c13192d97a41,019f047a-9922-7e00-b22e-c132afb27bfb,bo3,1,matchmaking,core-bo3,Core Set 12 BO3,true,,Core BO3 - Set 12,2026-06-26T15:09:31.307Z,2026-06-26T15:11:14.186Z,103,4,loss,concede,1,false,1,0,,,,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019ea3db-9e45-747e-90dc-a7e0cef3c845,Amber/Emerald,"[{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":4},{""cardId"":""11-11"",""count"":1},{""cardId"":""11-20"",""count"":4},{""cardId"":""11-206"",""count"":4},{""cardId"":""12-26"",""count"":2},{""cardId"":""12-86"",""count"":4},{""cardId"":""3-D23-3"",""count"":3},{""cardId"":""4-95"",""count"":3},{""cardId"":""5-100"",""count"":2},{""cardId"":""6-2"",""count"":4},{""cardId"":""6-73"",""count"":1},{""cardId"":""7-10"",""count"":4},{""cardId"":""7-212"",""count"":4},{""cardId"":""7-28"",""count"":2},{""cardId"":""8-15"",""count"":4},{""cardId"":""8-205"",""count"":4},{""cardId"":""9-206"",""count"":4},{""cardId"":""9-78"",""count"":4}]",Hawkeye,false,false,Ruby/Sapphire,019f047a-992b-78a0-8955-536fad87ffdd,019f047a-9922-7e00-b22e-c13192d97a41_p1.replay.gz,https://duels.ink/r/019f047a-992b-78a0-8955-536fad87ffdd,019f047a-9922-7e00-b22e-c13192d97a41,019f047a-9922-7e00-b22e-c13192d97a41.logs.gz,https://duels.ink/g/019f047a-9922-7e00-b22e-c13192d97a41
019f044d-0ce1-7992-97d6-a981ddce93e2,019f0440-8e1c-7388-912d-47d90b077ab4,bo3,3,matchmaking,core-bo3,Core Set 12 BO3,true,,Core BO3 - Set 12,2026-06-26T14:19:46.275Z,2026-06-26T14:25:41.834Z,356,8,loss,lore,2,false,7,20,1456,1449,-7,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019ea3db-9e45-747e-90dc-a7e0cef3c845,Amber/Emerald,"[{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":4},{""cardId"":""11-11"",""count"":1},{""cardId"":""11-20"",""count"":4},{""cardId"":""11-206"",""count"":4},{""cardId"":""12-26"",""count"":2},{""cardId"":""12-86"",""count"":4},{""cardId"":""3-D23-3"",""count"":3},{""cardId"":""4-95"",""count"":3},{""cardId"":""5-100"",""count"":2},{""cardId"":""6-2"",""count"":4},{""cardId"":""6-73"",""count"":1},{""cardId"":""7-10"",""count"":4},{""cardId"":""7-212"",""count"":4},{""cardId"":""7-28"",""count"":2},{""cardId"":""8-15"",""count"":4},{""cardId"":""8-205"",""count"":4},{""cardId"":""9-206"",""count"":4},{""cardId"":""9-78"",""count"":4}]",Hawkeye,false,false,Ruby/Sapphire,019f044d-0ce2-71ac-8cf4-d89b44da5fc2,019f044d-0ce1-7992-97d6-a981ddce93e2_p2.replay.gz,https://duels.ink/r/019f044d-0ce2-71ac-8cf4-d89b44da5fc2,019f044d-0ce1-7992-97d6-a981ddce93e2,019f044d-0ce1-7992-97d6-a981ddce93e2.logs.gz,https://duels.ink/g/019f044d-0ce1-7992-97d6-a981ddce93e2
019f0448-70fe-7ccf-80ce-6f2e85aa708a,019f0440-8e1c-7388-912d-47d90b077ab4,bo3,2,matchmaking,core-bo3,Core Set 12 BO3,true,,Core BO3 - Set 12,2026-06-26T14:14:44.224Z,2026-06-26T14:19:46.265Z,302,6,win,concede,2,true,19,0,,,,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019ea3db-9e45-747e-90dc-a7e0cef3c845,Amber/Emerald,"[{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":4},{""cardId"":""11-11"",""count"":1},{""cardId"":""11-20"",""count"":4},{""cardId"":""11-206"",""count"":4},{""cardId"":""12-26"",""count"":2},{""cardId"":""12-86"",""count"":4},{""cardId"":""3-D23-3"",""count"":3},{""cardId"":""4-95"",""count"":3},{""cardId"":""5-100"",""count"":2},{""cardId"":""6-2"",""count"":4},{""cardId"":""6-73"",""count"":1},{""cardId"":""7-10"",""count"":4},{""cardId"":""7-212"",""count"":4},{""cardId"":""7-28"",""count"":2},{""cardId"":""8-15"",""count"":4},{""cardId"":""8-205"",""count"":4},{""cardId"":""9-206"",""count"":4},{""cardId"":""9-78"",""count"":4}]",Hawkeye,false,false,Ruby/Sapphire,019f0448-70ff-701e-942d-b48cbb2bcdcb,019f0448-70fe-7ccf-80ce-6f2e85aa708a_p2.replay.gz,https://duels.ink/r/019f0448-70ff-701e-942d-b48cbb2bcdcb,019f0448-70fe-7ccf-80ce-6f2e85aa708a,019f0448-70fe-7ccf-80ce-6f2e85aa708a.logs.gz,https://duels.ink/g/019f0448-70fe-7ccf-80ce-6f2e85aa708a
019f0440-8e1c-7388-912d-47d818a1fc79,019f0440-8e1c-7388-912d-47d90b077ab4,bo3,1,matchmaking,core-bo3,Core Set 12 BO3,true,,Core BO3 - Set 12,2026-06-26T14:06:07.400Z,2026-06-26T14:14:44.211Z,517,9,loss,lore,2,true,12,20,,,,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019ea3db-9e45-747e-90dc-a7e0cef3c845,Amber/Emerald,"[{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":4},{""cardId"":""11-11"",""count"":1},{""cardId"":""11-20"",""count"":4},{""cardId"":""11-206"",""count"":4},{""cardId"":""12-26"",""count"":2},{""cardId"":""12-86"",""count"":4},{""cardId"":""3-D23-3"",""count"":3},{""cardId"":""4-95"",""count"":3},{""cardId"":""5-100"",""count"":2},{""cardId"":""6-2"",""count"":4},{""cardId"":""6-73"",""count"":1},{""cardId"":""7-10"",""count"":4},{""cardId"":""7-212"",""count"":4},{""cardId"":""7-28"",""count"":2},{""cardId"":""8-15"",""count"":4},{""cardId"":""8-205"",""count"":4},{""cardId"":""9-206"",""count"":4},{""cardId"":""9-78"",""count"":4}]",Hawkeye,false,false,Ruby/Sapphire,019f0440-8e27-7ee4-b870-985fe1f186c1,019f0440-8e1c-7388-912d-47d818a1fc79_p2.replay.gz,https://duels.ink/r/019f0440-8e27-7ee4-b870-985fe1f186c1,019f0440-8e1c-7388-912d-47d818a1fc79,019f0440-8e1c-7388-912d-47d818a1fc79.logs.gz,https://duels.ink/g/019f0440-8e1c-7388-912d-47d818a1fc79
019f0416-77c8-7ecc-a97a-b485c86fffb9,019f0409-aaae-72ad-ba8d-8358ee100bcc,bo3,3,matchmaking,core-bo3,Core Set 12 BO3,true,,Core BO3 - Set 12,2026-06-26T13:20:09.162Z,2026-06-26T13:27:35.420Z,446,7,win,concede,1,false,12,7,1448,1456,8,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019ea3db-9e45-747e-90dc-a7e0cef3c845,Amber/Emerald,"[{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":4},{""cardId"":""11-11"",""count"":1},{""cardId"":""11-20"",""count"":4},{""cardId"":""11-206"",""count"":4},{""cardId"":""12-26"",""count"":2},{""cardId"":""12-86"",""count"":4},{""cardId"":""3-D23-3"",""count"":3},{""cardId"":""4-95"",""count"":3},{""cardId"":""5-100"",""count"":2},{""cardId"":""6-2"",""count"":4},{""cardId"":""6-73"",""count"":1},{""cardId"":""7-10"",""count"":4},{""cardId"":""7-212"",""count"":4},{""cardId"":""7-28"",""count"":2},{""cardId"":""8-15"",""count"":4},{""cardId"":""8-205"",""count"":4},{""cardId"":""9-206"",""count"":4},{""cardId"":""9-78"",""count"":4}]",Kurapika,false,false,Amethyst/Steel,019f0416-77c9-7b51-813a-7d14285576e2,019f0416-77c8-7ecc-a97a-b485c86fffb9_p1.replay.gz,https://duels.ink/r/019f0416-77c9-7b51-813a-7d14285576e2,019f0416-77c8-7ecc-a97a-b485c86fffb9,019f0416-77c8-7ecc-a97a-b485c86fffb9.logs.gz,https://duels.ink/g/019f0416-77c8-7ecc-a97a-b485c86fffb9
019f0410-685e-7de6-9c57-adbb77a9d38b,019f0409-aaae-72ad-ba8d-8358ee100bcc,bo3,2,matchmaking,core-bo3,Core Set 12 BO3,true,,Core BO3 - Set 12,2026-06-26T13:13:32.001Z,2026-06-26T13:20:09.142Z,397,7,win,lore,1,true,22,11,,,,false,,h2jaKU1JwCbOmSGv08qkkyNU7Na7IHrT,019ea3db-9e45-747e-90dc-a7e0cef3c845,Amber/Emerald,"[{""cardId"":""10-19"",""count"":2},{""cardId"":""10-28"",""count"":4},{""cardId"":""11-11"",""count"":1},{""cardId"":""11-20"",""count"":4},{""cardId"":""11-206"",""count"":4},{""cardId"":""12-26"",""count"":2},{""cardId"":""12-86"",""count"":4},{""cardId"":""3-D23-3"",""count"":3},{""cardId"":""4-95"",""count"":3},{""cardId"":""5-100"",""count"":2},{""cardId"":""6-2"",""count"":4},{""cardId"":""6-73"",""count"":1},{""cardId"":""7-10"",""count"":4},{""cardId"":""7-212"",""count"":4},{""cardId"":""7-28"",""count"":2},{""cardId"":""8-15"",""count"":4},{""cardId"":""8-205"",""count"":4},{""cardId"":""9-206"",""count"":4},{""cardId"":""9-78"",""count"":4}]",Kurapika,false,false,Amethyst/Steel,019f0410-6860-7e49-b7d7-2f83ea846e36,019f0410-685e-7de6-9c57-adbb77a9d38b_p1.replay.gz,https://duels.ink/r/019f0410-6860-7e49-b7d7-2f83ea846e36,019f0410-685e-7de6-9c57-adbb77a9d38b,019f0410-685e-7de6-9c57-adbb77a9d38b.logs.gz,https://duels.ink/g/019f0410-685e-7de6-9c57-adbb77a9d38b
